	alias.number	alias	target.number	target	name	description	namespace
19631	10483	ENTREZGENE_ACC:9223	10483.1	ENSG00000151276	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]	ENTREZGENE
19632	5248	ENTREZGENE_ACC:92235	5248.1	ENSG00000198842	DUSP27	dual specificity phosphatase 27 (putative) [Source:HGNC Symbol;Acc:HGNC:25034]	ENTREZGENE
19633	14765	ENTREZGENE_ACC:92241	14765.1	ENSG00000198771	RCSD1	RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310]	ENTREZGENE
19634	10161	ENTREZGENE_ACC:92249	10161.1	ENSG00000235437	LINC01278	long intergenic non-protein coding RNA 1278 [Source:HGNC Symbol;Acc:HGNC:28090]	ENTREZGENE
19635	9605	ENTREZGENE_ACC:92255	9605.1	ENSG00000164187	LMBRD2	LMBR1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25287]	ENTREZGENE
19636	11183	ENTREZGENE_ACC:92259	11183.1	ENSG00000134056	MRPS36	mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]	ENTREZGENE
19637	10211	ENTREZGENE_ACC:9227	10211.1	ENSG00000121207	LRAT	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase) [Source:HGNC Symbol;Acc:HGNC:6685]	ENTREZGENE
19638	1210	ENTREZGENE_ACC:92270	1210.1	ENSG00000205464	ATP6AP1L	ATPase, H+ transporting, lysosomal accessory protein 1-like [Source:HGNC Symbol;Acc:HGNC:28091]	ENTREZGENE
19639	4971	ENTREZGENE_ACC:9228	4971.1	ENSG00000198010	DLGAP2	discs, large (Drosophila) homolog-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2906]	ENTREZGENE
19640	20147	ENTREZGENE_ACC:92283	20147.1	ENSG00000197808	ZNF461	zinc finger protein 461 [Source:HGNC Symbol;Acc:HGNC:21629]	ENTREZGENE
19641	20245	ENTREZGENE_ACC:92285	20245.1	ENSG00000245680	ZNF585B	zinc finger protein 585B [Source:HGNC Symbol;Acc:HGNC:30948]	ENTREZGENE
19642	4970	ENTREZGENE_ACC:9229	4970.1	ENSG00000170579	DLGAP1	discs, large (Drosophila) homolog-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2905]	ENTREZGENE
19643	2918	ENTREZGENE_ACC:92291	2918.1	ENSG00000162949	CAPN13	calpain 13 [Source:HGNC Symbol;Acc:HGNC:16663]	ENTREZGENE
19644	7085	ENTREZGENE_ACC:92292	7085.1	ENSG00000166840	GLYATL1	glycine-N-acyltransferase-like 1 [Source:HGNC Symbol;Acc:HGNC:30519]	ENTREZGENE
19645	18141	ENTREZGENE_ACC:92293	18141.1	ENSG00000181234	TMEM132C	transmembrane protein 132C [Source:HGNC Symbol;Acc:HGNC:25436]	ENTREZGENE
19646	3340	ENTREZGENE_ACC:923	3340.1	ENSG00000013725	CD6	CD6 molecule [Source:HGNC Symbol;Acc:HGNC:1691]	ENTREZGENE
19647	14455	ENTREZGENE_ACC:9230	14455.1	ENSG00000185236	RAB11B	RAB11B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9761]	ENTREZGENE
19648	15562	ENTREZGENE_ACC:92304	15562.1	ENSG00000161055	SCGB3A1	secretoglobin, family 3A, member 1 [Source:HGNC Symbol;Acc:HGNC:18384]	ENTREZGENE
19649	18136	ENTREZGENE_ACC:92305	18136.1	ENSG00000168936	TMEM129	transmembrane protein 129, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:25137]	ENTREZGENE
19650	4969	ENTREZGENE_ACC:9231	4969.1	ENSG00000151208	DLG5	discs, large homolog 5 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2904]	ENTREZGENE
19651	10817	ENTREZGENE_ACC:92312	10817.1	ENSG00000254726	MEX3A	mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]	ENTREZGENE
19652	14377	ENTREZGENE_ACC:9232	14377.1	ENSG00000164611	PTTG1	pituitary tumor-transforming 1 [Source:HGNC Symbol;Acc:HGNC:9690]	ENTREZGENE
19653	17395	ENTREZGENE_ACC:92335	17395.1	ENSG00000266173	STRADA	STE20-related kinase adaptor alpha [Source:HGNC Symbol;Acc:HGNC:30172]	ENTREZGENE
19654	2008	ENTREZGENE_ACC:92340	2008.1	ENSG00000224383	PRR29	proline rich 29 [Source:HGNC Symbol;Acc:HGNC:25673]	ENTREZGENE
19655	2159	ENTREZGENE_ACC:92342	2159.1	ENSG00000171806	METTL18	methyltransferase like 18 [Source:HGNC Symbol;Acc:HGNC:28793]	ENTREZGENE
19656	7197	ENTREZGENE_ACC:92344	7197.1	ENSG00000120370	GORAB	golgin, RAB6-interacting [Source:HGNC Symbol;Acc:HGNC:25676]	ENTREZGENE
19657	11495	ENTREZGENE_ACC:92345	11495.1	ENSG00000145414	NAF1	nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]	ENTREZGENE
19658	2129	ENTREZGENE_ACC:92346	2129.1	ENSG00000180999	C1ORF105	chromosome 1 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:29591]	ENTREZGENE
19659	8405	ENTREZGENE_ACC:9235	8405.1	ENSG00000008517	IL32	interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]	ENTREZGENE
19660	4188	ENTREZGENE_ACC:92359	4188.1	ENSG00000130545	CRB3	crumbs family member 3 [Source:HGNC Symbol;Acc:HGNC:20237]	ENTREZGENE
19661	3245	ENTREZGENE_ACC:9236	3245.1	ENSG00000260916	CCPG1	cell cycle progression 1 [Source:HGNC Symbol;Acc:HGNC:24227]	ENTREZGENE
19662	17176	ENTREZGENE_ACC:92369	17176.1	ENSG00000175093	SPSB4	splA/ryanodine receptor domain and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:30630]	ENTREZGENE
19663	174	ENTREZGENE_ACC:92370	174.1	ENSG00000155893	PXYLP1	2-phosphoxylose phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:26303]	ENTREZGENE
19664	17731	ENTREZGENE_ACC:9238	17731.1	ENSG00000136270	TBRG4	transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]	ENTREZGENE
19665	11188	ENTREZGENE_ACC:92399	11188.1	ENSG00000148187	MRRF	mitochondrial ribosome recycling factor [Source:HGNC Symbol;Acc:HGNC:7234]	ENTREZGENE
19666	3346	ENTREZGENE_ACC:924	3346.1	ENSG00000173762	CD7	CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695]	ENTREZGENE
19667	13658	ENTREZGENE_ACC:9240	13658.1	ENSG00000176903	PNMA1	paraneoplastic Ma antigen 1 [Source:HGNC Symbol;Acc:HGNC:9158]	ENTREZGENE
19668	14689	ENTREZGENE_ACC:92400	14689.1	ENSG00000119446	RBM18	RNA binding motif protein 18 [Source:HGNC Symbol;Acc:HGNC:28413]	ENTREZGENE
19669	11947	ENTREZGENE_ACC:9241	11947.1	ENSG00000183691	NOG	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	ENTREZGENE
19670	11207	ENTREZGENE_ACC:9242	11207.1	ENSG00000178860	MSC	musculin [Source:HGNC Symbol;Acc:HGNC:7321]	ENTREZGENE
19671	3683	ENTREZGENE_ACC:92421	3683.1	ENSG00000164695	CHMP4C	charged multivesicular body protein 4C [Source:HGNC Symbol;Acc:HGNC:30599]	ENTREZGENE
19672	4224	ENTREZGENE_ACC:9244	4224.1	ENSG00000006016	CRLF1	cytokine receptor-like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	ENTREZGENE
19673	6898	ENTREZGENE_ACC:9245	6898.1	ENSG00000140297	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type [Source:HGNC Symbol;Acc:HGNC:4205]	ENTREZGENE
19674	19030	ENTREZGENE_ACC:9246	19030.1	ENSG00000156587	UBE2L6	ubiquitin-conjugating enzyme E2L 6 [Source:HGNC Symbol;Acc:HGNC:12490]	ENTREZGENE
19675	6894	ENTREZGENE_ACC:9247	6894.1	ENSG00000124827	GCM2	glial cells missing homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:4198]	ENTREZGENE
19676	7323	ENTREZGENE_ACC:9248	7323.1	ENSG00000102195	GPR50	G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:HGNC:4506]	ENTREZGENE
19677	11609	ENTREZGENE_ACC:92482	11609.1	ENSG00000214413	BBIP1	BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093]	ENTREZGENE
19678	9454	ENTREZGENE_ACC:92483	9454.1	ENSG00000171989	LDHAL6B	lactate dehydrogenase A-like 6B [Source:HGNC Symbol;Acc:HGNC:21481]	ENTREZGENE
19679	4884	ENTREZGENE_ACC:9249	4884.1	ENSG00000162496	DHRS3	dehydrogenase/reductase (SDR family) member 3 [Source:HGNC Symbol;Acc:HGNC:17693]	ENTREZGENE
19680	3353	ENTREZGENE_ACC:925	3353.1	ENSG00000153563	CD8A	CD8a molecule [Source:HGNC Symbol;Acc:HGNC:1706]	ENTREZGENE
19681	15280	ENTREZGENE_ACC:9252	15280.1	ENSG00000100784	RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:10434]	ENTREZGENE
19682	4587	ENTREZGENE_ACC:92521	4587.1	ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]	ENTREZGENE
19683	12187	ENTREZGENE_ACC:9253	12187.1	ENSG00000105245	NUMBL	numb homolog (Drosophila)-like [Source:HGNC Symbol;Acc:HGNC:8061]	ENTREZGENE
19684	2841	ENTREZGENE_ACC:9254	2841.1	ENSG00000007402	CACNA2D2	calcium channel, voltage-dependent, alpha 2/delta subunit 2 [Source:HGNC Symbol;Acc:HGNC:1400]	ENTREZGENE
19685	449	ENTREZGENE_ACC:9255	449.1	ENSG00000164022	AIMP1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	ENTREZGENE
19686	1260	ENTREZGENE_ACC:92552	1260.1	ENSG00000123594	ATXN3L	ataxin 3-like [Source:HGNC Symbol;Acc:HGNC:24173]	ENTREZGENE
19687	3138	ENTREZGENE_ACC:92558	3138.1	ENSG00000135127	CCDC64	coiled-coil domain containing 64 [Source:HGNC Symbol;Acc:HGNC:28095]	ENTREZGENE
19688	1646	ENTREZGENE_ACC:9256	1646.1	ENSG00000005379	BZRAP1	benzodiazepine receptor (peripheral) associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	ENTREZGENE
19689	6177	ENTREZGENE_ACC:92565	6177.1	ENSG00000203780	FANK1	fibronectin type III and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:23527]	ENTREZGENE
19690	6731	ENTREZGENE_ACC:92579	6731.1	ENSG00000141349	G6PC3	glucose 6 phosphatase, catalytic, 3 [Source:HGNC Symbol;Acc:HGNC:24861]	ENTREZGENE
19691	10829	ENTREZGENE_ACC:9258	10829.1	ENSG00000147324	MFHAS1	malignant fibrous histiocytoma amplified sequence 1 [Source:HGNC Symbol;Acc:HGNC:16982]	ENTREZGENE
19692	1061	ENTREZGENE_ACC:92591	1061.1	ENSG00000161664	ASB16	ankyrin repeat and SOCS box containing 16 [Source:HGNC Symbol;Acc:HGNC:19768]	ENTREZGENE
19693	20366	ENTREZGENE_ACC:92595	20366.1	ENSG00000169951	ZNF764	zinc finger protein 764 [Source:HGNC Symbol;Acc:HGNC:28200]	ENTREZGENE
19694	11018	ENTREZGENE_ACC:92597	11018.1	ENSG00000173542	MOB1B	MOB kinase activator 1B [Source:HGNC Symbol;Acc:HGNC:29801]	ENTREZGENE
19695	3354	ENTREZGENE_ACC:926	3354.1	ENSG00000172116	CD8B	CD8b molecule [Source:HGNC Symbol;Acc:HGNC:1707]	ENTREZGENE
19696	13163	ENTREZGENE_ACC:9260	13163.1	ENSG00000196923	PDLIM7	PDZ and LIM domain 7 (enigma) [Source:HGNC Symbol;Acc:HGNC:22958]	ENTREZGENE
19697	18005	ENTREZGENE_ACC:92609	18005.1	ENSG00000105197	TIMM50	translocase of inner mitochondrial membrane 50 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:23656]	ENTREZGENE
19698	10584	ENTREZGENE_ACC:9261	10584.1	ENSG00000162889	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]	ENTREZGENE
19699	17987	ENTREZGENE_ACC:92610	17987.1	ENSG00000145365	TIFA	TRAF-interacting protein with forkhead-associated domain [Source:HGNC Symbol;Acc:HGNC:19075]	ENTREZGENE
19700	17361	ENTREZGENE_ACC:9262	17361.1	ENSG00000081320	STK17B	serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]	ENTREZGENE
19701	17360	ENTREZGENE_ACC:9263	17360.1	ENSG00000164543	STK17A	serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395]	ENTREZGENE
19702	4582	ENTREZGENE_ACC:9265	4582.1	ENSG00000008256	CYTH3	cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]	ENTREZGENE
19703	10162	ENTREZGENE_ACC:92659	10162.1	ENSG00000265688	MAFG-AS1	MAFG antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:43649]	ENTREZGENE
19704	4581	ENTREZGENE_ACC:9266	4581.1	ENSG00000105443	CYTH2	cytohesin 2 [Source:HGNC Symbol;Acc:HGNC:9502]	ENTREZGENE
19705	2293	ENTREZGENE_ACC:92667	2293.1	ENSG00000125871	MGME1	mitochondrial genome maintenance exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:16205]	ENTREZGENE
19706	4580	ENTREZGENE_ACC:9267	4580.1	ENSG00000108669	CYTH1	cytohesin 1 [Source:HGNC Symbol;Acc:HGNC:9501]	ENTREZGENE
19707	5210	ENTREZGENE_ACC:92675	5210.1	ENSG00000125821	DTD1	D-tyrosyl-tRNA deacylase 1 [Source:HGNC Symbol;Acc:HGNC:16219]	ENTREZGENE
19708	5852	ENTREZGENE_ACC:92689	5852.1	ENSG00000197712	FAM114A1	family with sequence similarity 114, member A1 [Source:HGNC Symbol;Acc:HGNC:25087]	ENTREZGENE
19709	18181	ENTREZGENE_ACC:92691	18181.1	ENSG00000163449	TMEM169	transmembrane protein 169 [Source:HGNC Symbol;Acc:HGNC:25130]	ENTREZGENE
19710	8613	ENTREZGENE_ACC:9270	8613.1	ENSG00000119185	ITGB1BP1	integrin beta 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23927]	ENTREZGENE
19711	18198	ENTREZGENE_ACC:92703	18198.1	ENSG00000163444	TMEM183A	transmembrane protein 183A [Source:HGNC Symbol;Acc:HGNC:20173]	ENTREZGENE
19712	13449	ENTREZGENE_ACC:9271	13449.1	ENSG00000125207	PIWIL1	piwi-like RNA-mediated gene silencing 1 [Source:HGNC Symbol;Acc:HGNC:9007]	ENTREZGENE
19713	1022	ENTREZGENE_ACC:92714	1022.1	ENSG00000197070	ARRDC1	arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]	ENTREZGENE
19714	19528	ENTREZGENE_ACC:92715	19528.1	ENSG00000148399	DPH7	diphthamide biosynthesis 7 [Source:HGNC Symbol;Acc:HGNC:25199]	ENTREZGENE
19715	12758	ENTREZGENE_ACC:92736	12758.1	ENSG00000183034	OTOP2	otopetrin 2 [Source:HGNC Symbol;Acc:HGNC:19657]	ENTREZGENE
19716	5082	ENTREZGENE_ACC:92737	5082.1	ENSG00000187957	DNER	delta/notch-like EGF repeat containing [Source:HGNC Symbol;Acc:HGNC:24456]	ENTREZGENE
19717	1429	ENTREZGENE_ACC:9274	1429.1	ENSG00000099385	BCL7C	B-cell CLL/lymphoma 7C [Source:HGNC Symbol;Acc:HGNC:1006]	ENTREZGENE
19718	16295	ENTREZGENE_ACC:92745	16295.1	ENSG00000017483	SLC38A5	solute carrier family 38, member 5 [Source:HGNC Symbol;Acc:HGNC:18070]	ENTREZGENE
19719	2249	ENTREZGENE_ACC:92747	2249.1	ENSG00000125999	BPIFB1	BPI fold containing family B, member 1 [Source:HGNC Symbol;Acc:HGNC:16108]	ENTREZGENE
19720	2374	ENTREZGENE_ACC:92749	2374.1	ENSG00000157856	DRC1	dynein regulatory complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24245]	ENTREZGENE
19721	1428	ENTREZGENE_ACC:9275	1428.1	ENSG00000106635	BCL7B	B-cell CLL/lymphoma 7B [Source:HGNC Symbol;Acc:HGNC:1005]	ENTREZGENE
19722	4066	ENTREZGENE_ACC:9276	4066.1	ENSG00000184432	COPB2	coatomer protein complex, subunit beta 2 (beta prime) [Source:HGNC Symbol;Acc:HGNC:2232]	ENTREZGENE
19723	19494	ENTREZGENE_ACC:9277	19494.1	ENSG00000227057	WDR46	WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]	ENTREZGENE
19724	19736	ENTREZGENE_ACC:9278	19736.1	ENSG00000236104	ZBTB22	zinc finger and BTB domain containing 22 [Source:HGNC Symbol;Acc:HGNC:13085]	ENTREZGENE
19725	7709	ENTREZGENE_ACC:92797	7709.1	ENSG00000127311	HELB	helicase (DNA) B [Source:HGNC Symbol;Acc:HGNC:17196]	ENTREZGENE
19726	15967	ENTREZGENE_ACC:92799	15967.1	ENSG00000160410	SHKBP1	SH3KBP1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19214]	ENTREZGENE
19727	3360	ENTREZGENE_ACC:928	3360.1	ENSG00000010278	CD9	CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]	ENTREZGENE
19728	3547	ENTREZGENE_ACC:92806	3547.1	ENSG00000177946	CENPBD1	CENPB DNA-binding domains containing 1 [Source:HGNC Symbol;Acc:HGNC:28272]	ENTREZGENE
19729	7857	ENTREZGENE_ACC:92815	7857.1	ENSG00000181218	HIST3H2A	histone cluster 3, H2a [Source:HGNC Symbol;Acc:HGNC:20507]	ENTREZGENE
19730	10734	ENTREZGENE_ACC:9282	10734.1	ENSG00000180182	MED14	mediator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:2370]	ENTREZGENE
19731	20030	ENTREZGENE_ACC:92822	20030.1	ENSG00000158805	ZNF276	zinc finger protein 276 [Source:HGNC Symbol;Acc:HGNC:23330]	ENTREZGENE
19732	7316	ENTREZGENE_ACC:9283	7316.1	ENSG00000170075	GPR37L1	G protein-coupled receptor 37 like 1 [Source:HGNC Symbol;Acc:HGNC:14923]	ENTREZGENE
19733	12014	ENTREZGENE_ACC:9284	12014.1	ENSG00000183426	NPIPA1	nuclear pore complex interacting protein family, member A1 [Source:HGNC Symbol;Acc:HGNC:7909]	ENTREZGENE
19734	14789	ENTREZGENE_ACC:92840	14789.1	ENSG00000115255	REEP6	receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078]	ENTREZGENE
19735	8434	ENTREZGENE_ACC:92856	8434.1	ENSG00000136718	IMP4	IMP4, U3 small nucleolar ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:30856]	ENTREZGENE
19736	17567	ENTREZGENE_ACC:9287	17567.1	ENSG00000146378	TAAR2	trace amine associated receptor 2 [Source:HGNC Symbol;Acc:HGNC:4514]	ENTREZGENE
19737	7326	ENTREZGENE_ACC:9289	7326.1	ENSG00000205336	ADGRG1	adhesion G protein-coupled receptor G1 [Source:HGNC Symbol;Acc:HGNC:4512]	ENTREZGENE
19738	3272	ENTREZGENE_ACC:929	3272.1	ENSG00000170458	CD14	CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]	ENTREZGENE
19739	7325	ENTREZGENE_ACC:9290	7325.1	ENSG00000135898	GPR55	G protein-coupled receptor 55 [Source:HGNC Symbol;Acc:HGNC:4511]	ENTREZGENE
19740	7962	ENTREZGENE_ACC:92906	7962.1	ENSG00000143889	HNRNPLL	heterogeneous nuclear ribonucleoprotein L-like [Source:HGNC Symbol;Acc:HGNC:25127]	ENTREZGENE
19741	19038	ENTREZGENE_ACC:92912	19038.1	ENSG00000140367	UBE2Q2	ubiquitin-conjugating enzyme E2Q family member 2 [Source:HGNC Symbol;Acc:HGNC:19248]	ENTREZGENE
19742	3034	ENTREZGENE_ACC:92922	3034.1	ENSG00000135736	CCDC102A	coiled-coil domain containing 102A [Source:HGNC Symbol;Acc:HGNC:28097]	ENTREZGENE
19743	7324	ENTREZGENE_ACC:9293	7324.1	ENSG00000203737	GPR52	G protein-coupled receptor 52 [Source:HGNC Symbol;Acc:HGNC:4508]	ENTREZGENE
19744	10611	ENTREZGENE_ACC:92935	10611.1	ENSG00000247626	MARS2	methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]	ENTREZGENE
19745	15428	ENTREZGENE_ACC:9294	15428.1	ENSG00000267534	S1PR2	sphingosine-1-phosphate receptor 2 [Source:HGNC Symbol;Acc:HGNC:3169]	ENTREZGENE
19746	285	ENTREZGENE_ACC:92949	285.1	ENSG00000178031	ADAMTSL1	ADAMTS-like 1 [Source:HGNC Symbol;Acc:HGNC:14632]	ENTREZGENE
19747	15841	ENTREZGENE_ACC:9295	15841.1	ENSG00000116754	SRSF11	serine/arginine-rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]	ENTREZGENE
19748	1230	ENTREZGENE_ACC:9296	1230.1	ENSG00000128524	ATP6V1F	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]	ENTREZGENE
19749	13221	ENTREZGENE_ACC:92960	13221.1	ENSG00000104883	PEX11G	peroxisomal biogenesis factor 11 gamma [Source:HGNC Symbol;Acc:HGNC:20208]	ENTREZGENE
19750	16807	ENTREZGENE_ACC:9297	16807.1	N/A	N/A	N/A	N/A
19751	10163	ENTREZGENE_ACC:92973	10163.1	N/A	N/A	N/A	N/A
19752	10603	ENTREZGENE_ACC:92979	10603.1	ENSG00000139266	MARCH9	membrane-associated ring finger (C3HC4) 9 [Source:HGNC Symbol;Acc:HGNC:25139]	ENTREZGENE
19753	16810	ENTREZGENE_ACC:9298	16810.1	N/A	N/A	N/A	N/A
19754	16809	ENTREZGENE_ACC:9299	16809.1	ENSG00000277846	SNORD30	small nucleolar RNA, C/D box 30 [Source:HGNC Symbol;Acc:HGNC:10157]	ENTREZGENE
19755	19755	ENTREZGENE_ACC:92999	19755.1	ENSG00000114853	ZBTB47	zinc finger and BTB domain containing 47 [Source:HGNC Symbol;Acc:HGNC:26955]	ENTREZGENE
19756	232	ENTREZGENE_ACC:93	232.1	ENSG00000114739	ACVR2B	activin A receptor, type IIB [Source:HGNC Symbol;Acc:HGNC:174]	ENTREZGENE
19757	3281	ENTREZGENE_ACC:930	3281.1	ENSG00000177455	CD19	CD19 molecule [Source:HGNC Symbol;Acc:HGNC:1633]	ENTREZGENE
19758	16806	ENTREZGENE_ACC:9300	16806.1	ENSG00000274544	SNORD28	small nucleolar RNA, C/D box 28 [Source:HGNC Symbol;Acc:HGNC:10150]	ENTREZGENE
19759	16805	ENTREZGENE_ACC:9301	16805.1	ENSG00000275996	SNORD27	small nucleolar RNA, C/D box 27 [Source:HGNC Symbol;Acc:HGNC:10149]	ENTREZGENE
19760	1312	ENTREZGENE_ACC:93010	1312.1	ENSG00000156966	B3GNT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]	ENTREZGENE
19761	16804	ENTREZGENE_ACC:9302	16804.1	ENSG00000276788	SNORD26	small nucleolar RNA, C/D box 26 [Source:HGNC Symbol;Acc:HGNC:10148]	ENTREZGENE
19762	16803	ENTREZGENE_ACC:9303	16803.1	ENSG00000275043	SNORD25	small nucleolar RNA, C/D box 25 [Source:HGNC Symbol;Acc:HGNC:10147]	ENTREZGENE
19763	12119	ENTREZGENE_ACC:93034	12119.1	ENSG00000185013	NT5C1B	5'-nucleotidase, cytosolic IB [Source:HGNC Symbol;Acc:HGNC:17818]	ENTREZGENE
19764	13464	ENTREZGENE_ACC:93035	13464.1	ENSG00000205038	PKHD1L1	polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1 [Source:HGNC Symbol;Acc:HGNC:20313]	ENTREZGENE
19765	16800	ENTREZGENE_ACC:9304	16800.1	ENSG00000277194	SNORD22	small nucleolar RNA, C/D box 22 [Source:HGNC Symbol;Acc:HGNC:10145]	ENTREZGENE
19766	4080	ENTREZGENE_ACC:93058	4080.1	ENSG00000135469	COQ10A	coenzyme Q10A [Source:HGNC Symbol;Acc:HGNC:26515]	ENTREZGENE
19767	16967	ENTREZGENE_ACC:9306	16967.1	ENSG00000170677	SOCS6	suppressor of cytokine signaling 6 [Source:HGNC Symbol;Acc:HGNC:16833]	ENTREZGENE
19768	3350	ENTREZGENE_ACC:9308	3350.1	ENSG00000112149	CD83	CD83 molecule [Source:HGNC Symbol;Acc:HGNC:1703]	ENTREZGENE
19769	1815	ENTREZGENE_ACC:93081	1815.1	ENSG00000151287	TEX30	testis expressed 30 [Source:HGNC Symbol;Acc:HGNC:25188]	ENTREZGENE
19770	11767	ENTREZGENE_ACC:93082	11767.1	ENSG00000163121	NEURL3	neuralized E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:25162]	ENTREZGENE
19771	4994	ENTREZGENE_ACC:93099	4994.1	ENSG00000161249	DMKN	dermokine [Source:HGNC Symbol;Acc:HGNC:25063]	ENTREZGENE
19772	11198	ENTREZGENE_ACC:931	11198.1	ENSG00000156738	MS4A1	membrane-spanning 4-domains, subfamily A, member 1 [Source:HGNC Symbol;Acc:HGNC:7315]	ENTREZGENE
19773	20003	ENTREZGENE_ACC:9310	20003.1	ENSG00000159917	ZNF235	zinc finger protein 235 [Source:HGNC Symbol;Acc:HGNC:12866]	ENTREZGENE
19774	11521	ENTREZGENE_ACC:93100	11521.1	ENSG00000147813	NAPRT	nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]	ENTREZGENE
19775	8754	ENTREZGENE_ACC:93107	8754.1	ENSG00000168418	KCNG4	potassium channel, voltage gated modifier subfamily G, member 4 [Source:HGNC Symbol;Acc:HGNC:19697]	ENTREZGENE
19776	18272	ENTREZGENE_ACC:93109	18272.1	ENSG00000145014	TMEM44	transmembrane protein 44 [Source:HGNC Symbol;Acc:HGNC:25120]	ENTREZGENE
19777	138	ENTREZGENE_ACC:9311	138.1	ENSG00000213199	ASIC3	acid sensing (proton gated) ion channel 3 [Source:HGNC Symbol;Acc:HGNC:101]	ENTREZGENE
19778	8737	ENTREZGENE_ACC:9312	8737.1	ENSG00000182674	KCNB2	potassium channel, voltage gated Shab related subfamily B, member 2 [Source:HGNC Symbol;Acc:HGNC:6232]	ENTREZGENE
19779	12709	ENTREZGENE_ACC:93129	12709.1	ENSG00000175938	ORAI3	ORAI calcium release-activated calcium modulator 3 [Source:HGNC Symbol;Acc:HGNC:28185]	ENTREZGENE
19780	10992	ENTREZGENE_ACC:9313	10992.1	ENSG00000137674	MMP20	matrix metallopeptidase 20 [Source:HGNC Symbol;Acc:HGNC:7167]	ENTREZGENE
19781	20219	ENTREZGENE_ACC:93134	20219.1	ENSG00000171469	ZNF561	zinc finger protein 561 [Source:HGNC Symbol;Acc:HGNC:28684]	ENTREZGENE
19782	9089	ENTREZGENE_ACC:9314	9089.1	ENSG00000136826	KLF4	Kruppel-like factor 4 (gut) [Source:HGNC Symbol;Acc:HGNC:6348]	ENTREZGENE
